Country Name,Country Code,Series Name,Series Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Australia,AUS,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Australia,AUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,13.585129737854,13.1781997680664,13.0302696228027,12.5997200012207,13.421669960022,14.3240003585815,13.4849996566772,13.1744003295898,14.0413904190063,13.8837900161743,14.085789680481,13.8043899536133,13.6023597717285,13.4772901535034,12.8453502655029,14.4300003051758,..
Australia,AUS,"Primary education, duration (years)",SE.PRM.DURS,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
Australia,AUS,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,59.3240013122559,59.8190002441406,60.0400009155273,61.1609992980957,61.6640014648438,62.3250007629395,62.7099990844727,61.7919998168945,61.9830017089844,62.0970001220703,61.7490005493164,61.2639999389648,60.765998840332,61.068000793457,61.1660003662109,61.5270004272461,62.1520004272461,62.5470008850098,60.8289985656738,62.4780006408691
Australia,AUS,"Population ages 15-64, total",SP.POP.1564.TO,13076482,13247817,13407531,13587612,13785404,14049608,14342140,14637328,14844429,15010632,15217504,15420332,15593448,15760132,15950251,16166021,16365890,16569868,16733580,16712026
Australia,AUS,"Population ages 65 and above, total",SP.POP.65UP.TO,2450611,2499688,2549088,2603292,2660950,2730447,2806247,2895685,2988873,3091231,3211201,3330655,3442656,3554505,3671171,3792057,3911979,4037189,4164775,4256298
Australia,AUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.5703255787015,12.6754308683401,12.788458411359,12.9023759265473,13.0113651076878,13.1097405249566,13.2063665854931,13.3493071291801,13.566209368896,13.8371887791556,14.1254366781439,14.4008825109393,14.6647706236066,14.9248665100365,15.1758298886271,15.4184997124988,15.6688236586956,15.93194153764,16.2335929179415,16.5691553313983
Australia,AUS,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.377616497647,50.3709198624763,50.3621018681202,50.3494717434017,50.3296472424187,50.29578757023,50.2527523578478,50.2225762447825,50.2193497955963,50.2281698010568,50.2367190075493,50.2574357961666,50.2949158142121,50.337364415701,50.3728327606627,50.3920646218144,50.3982108335605,50.3930485933564,50.3771496207779,50.3579961474613
Australia,AUS,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.622383502353,49.6290801375237,49.6378981318798,49.6505282565983,49.6703576434881,49.70421242977,49.7472429357988,49.7774237552175,49.7806502044037,49.7718301989432,49.7632809924507,49.7425598770359,49.7050884466228,49.662635584299,49.6271672393373,49.607931311547,49.6017931697654,49.6069514066436,49.6228464836318,49.6420038525388
Australia,AUS,"Population, total",SP.POP.TOTL,19495210,19720737,19932722,20176844,20450966,20827622,21249199,21691653,22031750,22340024,22733465,23128129,23475686,23815995,24190907,24594202,24966643,25340217,25655289,25688079
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,3854235264.37171,4539500884.0479,5220823684.66085,6226199249.32211,6971379033.26327,9715761649.79443,10249767311.213,12154835707.8987,15633856787.0425,18190410820.6235,20203572959.5023,20564485419.1684,20550582746.8448,19998156214.3988,18019558181.9602,18896352021.94,18418848299.5825,18904490262.913,20143442150.971,14786861638.4535
Afghanistan,AFG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,8.83227781263571,1.41411798058979,11.2297148236429,5.35740325126351,13.8263195479763,3.92498382161573,21.3905283931066,14.3624414692681,0.426354784529209,12.7522870887171,5.60074465808154,2.72454336394854,1.45131466009755,2.26031420130452,2.64700320195786,1.18922812838034,3.911603419423,-2.35110067344623,-20.7371456208414
Afghanistan,AFG,GDP per capita (current LCU),NY.GDP.PCAP.CN,8674.30955603589,9775.10674480562,10605.2773401344,12623.8505036481,13679.5649355672,18739.6600996915,19489.2715872007,22336.5072007409,25762.311909837,29072.5396085774,33768.0708066068,36105.4578250314,35959.8341556067,36226.0663820364,35307.4711991414,36064.4516892291,36189.8822938527,38909.6054279142,39702.3477383768,30745.0073245372
Afghanistan,AFG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,38.6278918638443,37.4188554431481,29.7210671376957,31.114854912062,28.6359685844686,30.1050113574013,24.8922700059742,29.2975010547259,26.2100685374552,23.7436639877543,24.390873626371,22.8106627361766,22.1370413719574,20.6343227166798,25.7403140364582,26.4201990834448,22.0428967527575,25.7739707394105,26.8206001075115,33.4844989786092
Afghanistan,AFG,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,6.96759757507017,5.28345660398282,6.08796493020769,8.48175836103604,9.16975191915408,8.91679399595736,7.70780060287773,7.12277329020889,6.88210294277301,7.58538233129798,9.50265278288094,9.89845089688421,..,..,..,..
Afghanistan,AFG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,36.1511545995992,37.4448038407261,41.1108953364243,39.0077871841904,39.8310243252872,40.294685221301,45.4098308716488,45.2444349261482,48.8793769096891,49.6968203962567,50.5793979236606,52.6827434733525,52.9908650351499,53.2352934986503,59.0232164144095,58.3290500097748,59.4774229106653,55.4728067408306,54.6883422622417,46.5051136617978
Afghanistan,AFG,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.0520052740051767,0.0555040341374304,0.044998599744515,0.0590286845531525,0.061713630602974,0.0530906290909512,0.100814738552539,0.113118677615234,0.142400815603977,0.174467969847596,0.135418228630305,0.0920973947953241,0.0706648881620335,0.0828325109987508,0.0756084839903742,0.0639790815690618,0.078417168806689,0.0742612659681981,..,..
Afghanistan,AFG,"Compulsory education, duration (years)",SE.COM.DURS,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Afghanistan,AFG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,15.0799999237061,12.8800001144409,12.3599996566772,16.6499996185303,17.3099994659424,17.0675601959229,16.0484294891357,14.6199998855591,14.1028003692627,14.4659299850464,12.5089998245239,13.0909996032715,12.0332002639771,11.6960601806641,11.3437700271606,10.2538604736328,10.8801097869873
Afghanistan,AFG,"Primary education, duration (years)",SE.PRM.DURS,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Afghanistan,AFG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,43.0099983215332,43.0979995727539,43.1949996948242,43.2389984130859,43.2200012207031,43.1549987792969,43.1640014648438,43.1100006103516,43.0919990539551,43.1800003051758,43.1940002441406,43.2919998168945,43.3740005493164,42.9300003051758,42.4749984741211,42.0209999084473,42.1279983520508,42.2229995727539,36.7109985351563,..
Afghanistan,AFG,"Population ages 15-64, total",SP.POP.1564.TO,10031307,10811839,11254197,11738147,12331417,12433299,12630067,13239481,13722048,14437898,15286716,16000570,16802817,17485014,18038552,18706224,19401609,20127704,20957369,21722439
Afghanistan,AFG,"Population ages 65 and above, total",SP.POP.65UP.TO,480661,519460,540942,561314,585793,597256,612481,639527,663424,694340,728754,758025,788186,812047,830919,855377,883085,913174,941940,964014
Afghanistan,AFG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.28883394829011,2.29391264258585,2.29664737806727,2.29941264028069,2.30238096660512,2.30571196902109,2.31761413685953,2.33529238260334,2.35343107220261,2.37388209171293,2.39198468572599,2.403284579283,2.40916200256692,2.40581576446341,2.39898955450016,2.39981758202619,2.4070929738622,2.41775383911968,2.41695301478831,2.40405843848977
Afghanistan,AFG,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.704417889001,49.6691650699289,49.6350847479431,49.6046505883306,49.5795494420771,49.5509819385568,49.5254604924268,49.5058572832505,49.4837080757804,49.4676649997126,49.4555770622526,49.4421028692971,49.4321347124254,49.4231842452837,49.4146082450656,49.4192840877382,49.4372087779621,49.4554852316151,49.4709437976734,49.4884046075232
Afghanistan,AFG,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.2955868728457,50.3308349300711,50.3649152520569,50.3953453151876,50.4204505579229,50.4490180614432,50.474535723593,50.4941463683427,50.5162919242196,50.5323350002874,50.5444196554515,50.5578971307029,50.5678652875746,50.5768187173721,50.5853917549344,50.5807159122618,50.5627912220379,50.5445121207459,50.5290587682563,50.5115953924768
Afghanistan,AFG,"Population, total",SP.POP.TOTL,21000256,22645130,23553551,24411191,25442944,25903301,26427199,27385307,28189672,29249157,30466479,31541209,32716210,33753499,34636207,35643418,36686784,37769499,38972230,40099462
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,4348068242.19512,5611496257.14231,7184685781.51876,8052073539.38058,8896072918.9814,10677324144.4289,12881353507.8539,12044208085.864,11926922828.9911,12890764531.3284,12319830437.3467,12776220507.0162,13228147516.1168,11386850129.8411,11861199830.8396,13019689336.6919,15156432309.8977,15401830754.0773,15131866270.5936,18255787479.1846
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.53652416035675,5.52863746491788,5.51466791097914,5.52642424695465,5.90265903591924,5.98325951855567,7.50004143020151,3.35428934987461,3.70693815255319,2.54540614450104,1.4172427999078,1.00201754071108,1.77444885260394,2.21872637517804,3.31498068384137,3.80222740040676,4.01935968514439,2.08806337615015,-3.48163037314293,8.51550112324915
Albania,ALB,GDP per capita (current LCU),NY.GDP.PCAP.CN,200095.706012107,222968.295995284,243697.01536767,267031.868309576,291636.188170144,325091.74189912,366664.698773188,390752.715866234,425553.059864656,447689.053574717,459526.458582796,466324.731649288,482954.230792661,497901.727460276,511970.546236033,539644.407415876,571010.572234766,592778.629671245,579339.235561864,672142.110707741
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.9456161731319,20.8473864531722,22.2175607600291,23.0129911473171,25.2096077274316,28.2478654166425,25.3024181160681,25.2407486083138,27.9794352415409,29.2415371390963,28.9374877608303,28.9163151372576,28.2130014584625,27.2673911512668,28.9778991754721,31.5698080476189,31.5719272134517,31.3042701298034,22.7039815429045,30.6233200288185
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.0251140879353,21.9782570845961,20.537486307981,18.8453087247237,17.7083536239523,17.1536195739533,16.8370538440754,16.7943836018798,17.9558663972347,18.2267896025292,18.7668018946422,19.5651578123229,19.9901813581977,19.7802144171366,19.8499944651163,19.0221488477376,18.4294792485754,18.3893474367375,19.2644407973724,17.6640592642785
Albania,ALB,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,69.6376739165201,63.6691526405469,70.5807697920008,73.3202274771466,79.8644181475793,80.7355819675527,75.8887515969161,64.5703263524605,75.6984882494976,84.0586190786412,..
Albania,ALB,Trade (% of GDP),NE.TRD.GNFS.ZS,68.5250682234387,67.0205610427628,67.0471873068205,70.8723467754672,74.2670902393052,83.2020801053931,77.4517514962857,75.0949144008056,76.5433902447878,81.218568933066,76.5102006210933,75.8737138467897,75.4078455964825,71.801006339647,74.809862823171,78.1942739956599,76.8081181330347,76.2791946200238,59.9517494831703,74.5356647297781
Albania,ALB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.4842422693753,17.1961377405428,17.9650758619194,..,..,..,..,..,..,18.0220132797796,17.4832335567459,16.5032706123389,18.3019361358269,18.5157898553099,17.590229809729,18.8874919791442,18.5459516560754,18.1443771903866,17.017906947217,..
Albania,ALB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,43.7765154121089,41.9114761161393,42.5804168880888,43.5544783831139,43.5234063031734,44.6398240133896,44.6991512719816,45.3172205438066,44.0255879707497,44.256372325899,44.9546859982398,44.6069895033751,45.7823916634714,46.2844425914396,46.697168516495,47.9695223600502,47.7554955579139,48.4073136548234,48.3893314731389,47.7127386416821
Albania,ALB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.264379386091399,0.267781162240375,0.258680716103252,0.228157361435833,0.204092379617861,0.191364566283984,0.16823670345698,0.163554867020742,0.158654144797192,0.1635445268257,0.142808734813748,0.145079459404012,0.148174116104933,0.137558075961732,0.128958542595313,0.140066382773958,0.132072384478447,0.117457164339017,..,..
Albania,ALB,"Compulsory education, duration (years)",SE.COM.DURS,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9
Albania,ALB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.88691997528076,10.5735998153687,10.7031602859497,11.3579702377319,10.9329500198364,11.1771898269653,..,..,11.4857339859009,12.8400001525879,13.6099996566772,12.1239099502563,12.7399997711182,11.1775503158569,13.596960067749,12.3908004760742,10.9706964492798,13.4300003051758,12.0699996948242,..
Albania,ALB,"Primary education, duration (years)",SE.PRM.DURS,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5
Albania,ALB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,48.943000793457,48.6080017089844,48.1180000305176,47.4160003662109,46.701000213623,45.6059989929199,46.2430000305176,47.4729995727539,47.4220008850098,51.8600006103516,49.3650016784668,44.101001739502,43.7779998779297,45.9599990844727,48.4729995727539,50.1520004272461,52.0060005187988,53.3919982910156,49.4169998168945,51.367000579834
Albania,ALB,"Population ages 15-64, total",SP.POP.1564.TO,1934852,1940739,1946550,1951717,1955295,1956736,1957585,1959562,1963578,1969436,1974096,1975006,1972967,1967517,1962501,1958423,1951044,1937930,1921404,1897426
Albania,ALB,"Population ages 65 and above, total",SP.POP.65UP.TO,259583,270520,281761,292713,302864,312345,321315,329793,338334,347549,357357,367497,378419,389858,401830,413811,425666,438134,449008,456453
Albania,ALB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.50810503814409,8.89981574469502,9.30844398877106,9.71988377100567,10.1206071678408,10.5166068089151,10.9019446154388,11.2652729879444,11.6145245442652,11.9630262692482,12.3209619828276,12.6938075118444,13.0981497880449,13.5334306684815,13.971336274146,14.4011419224097,14.8503326192826,15.3505526581018,15.822112678783,16.2342409561742
Albania,ALB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.4255893372639,50.3856946237477,50.3278236752691,50.260169872131,50.188603733052,50.1140424799838,50.0400618086797,49.9732984455771,49.917536183681,49.8769932573826,49.8522055754924,49.8405965471591,49.8376964476291,49.8424100627203,49.8565633587325,49.8785318239675,49.9060657702972,49.9393329512719,49.9880530854607,50.0490417590578
Albania,ALB,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,49.5744106627361,49.6143053762523,49.6722089764914,49.739830127869,49.8113962669479,49.8859575200162,49.9599381913203,50.0267015544229,50.082463816319,50.1230067426173,50.1477598486685,50.1594380907055,50.1623035523709,50.1575552449435,50.1434366412675,50.1214681760325,50.0939342297028,50.0607018448559,50.0119469145393,49.9509582409422
Albania,ALB,"Population, total",SP.POP.TOTL,3051010,3039616,3026939,3011487,2992547,2970017,2947314,2927519,2913021,2905195,2900401,2895092,2889104,2880703,2876101,2873457,2866376,2854191,2837849,2811666
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,56760355865.0082,67863828412.6882,85332581188.6107,103198223709.439,117027307540.89,134977082623.78,171000699876.747,137211035770.034,161207270185.25,200013052199.2,209058991952.125,209755003250.664,213810024944.464,165979279263.174,160034163871.455,170097014589.134,174910878623.049,171767403748.19,145009181490.62,163044443983.759
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.60000000000744,7.20000000046512,4.29999999976991,5.89999999966911,1.70000000049772,3.39999999955816,2.40000000008489,1.60000000037586,3.60000000003535,2.89999999946306,3.40000000029599,2.8,3.80000000016804,3.69999999958893,3.20000000006691,1.29999999991843,1.20000000049063,0.999999999741789,-5.10000000018678,3.50000000049758
Algeria,DZA,GDP per capita (current LCU),NY.GDP.PCAP.CN,143013.959723123,163848.894756697,189144.319260431,229452.168891961,254272.937286228,275215.796031448,319462.954610514,283214.414168277,334433.538455566,399209.589459325,435033.630597584,438095.914525198,444492.345853609,422644.233183827,434182.60626001,458866.332627926,486405.433137643,480058.104170886,423086.194209446,498472.4399621
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.5045367079002,38.2488294222687,40.0532239019033,47.2051950916585,48.8106865549172,47.0681648423813,47.9733430015871,35.3716518568122,38.4445473501205,38.7881186400386,36.8905478100074,33.2098978857357,30.4876572080909,23.1717780134205,20.8724852102256,22.6322322911166,25.8611508241538,22.7134619101122,17.3157889010977,26.5840201621143
Algeria,DZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.22498210721608,9.81055803710398,9.44047738886738,7.69131487186431,7.54307759118363,7.57062579400626,6.58667599204035,9.34336541090136,8.46644357650095,8.1105898797768,8.77068635508419,9.85111712761217,10.2863970707309,11.5787073364509,12.22009479501,11.7559033143154,11.87420084925,12.3362121115896,14.1347925891274,13.0309016188725
Algeria,DZA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Trade (% of GDP),NE.TRD.GNFS.ZS,61.1341714474726,62.1247730289143,65.7014218464212,71.2786009597481,70.7300124352536,71.9381290438053,76.6845181652822,71.3243305469238,69.8666612628678,67.474301732347,65.4049791981269,63.6108236711147,62.4143160110881,59.6951285987184,55.9256678771781,55.3214030214594,58.065491770819,51.8075701263808,45.3110891110652,52.9700519946416
Algeria,DZA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,36.0524616203378,34.4433061117171,33.583927578545,30.9601554301093,30.9590765824366,33.2228469372983,33.3851848981103,40.7583548395996,39.2460399660962,40.4668338116543,40.5044838249536,42.2042478702593,43.8892415970237,48.5191656206549,49.2931825299243,47.6352837566253,45.2874353642853,46.3987273242191,48.741457152493,44.0251572327044
Algeria,DZA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.278543610369645,0.272711091311732,0.258386091235275,0.24899689959964,0.251677442591792,0.243977856438298,0.245151918297574,0.249589478639386,0.242321330224633,0.244054196390832,0.271308636558234,0.279163242222879,0.291898358434211,0.327364646355833,0.328628557192945,0.325935691476877,0.328859477858461,0.330915417872397,..,..
Algeria,DZA,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Algeria,DZA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,11.4283504486084,14.3400001525879,..,..,15.9837255477905,17.6460342407227,16.469202041626,15.2029609680176,16.1110401153564,17.5560493469238,13.7749500274658,14.4634799957275,16.5491905212402,16.2131690979004
Algeria,DZA,"Primary education, duration (years)",SE.PRM.DURS,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5
Algeria,DZA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,32.0870018005371,32.8269996643066,35.2190017700195,36.0099983215332,37.0509986877441,36.1790008544922,36.9749984741211,37.2210006713867,37.5559997558594,37.6860008239746,37.3930015563965,38.9580001831055,36.5800018310547,37.0340003967285,37.5989990234375,37.4959983825684,37.4150009155273,37.3689994812012,34.5299987792969,35.3499984741211
Algeria,DZA,"Population ages 15-64, total",SP.POP.1564.TO,20206328,20759991,21301420,21799276,22287052,22796543,23293706,23777487,24238179,24667114,25063165,25412579,25723551,26021777,26311329,26594763,26884238,27191521,27520307,27878915
Algeria,DZA,"Population ages 65 and above, total",SP.POP.65UP.TO,1399434,1445212,1489931,1533099,1574737,1614916,1653019,1691558,1732072,1776198,1826911,1887652,1962592,2052589,2153971,2262310,2377432,2500415,2614691,2731082
Algeria,DZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.42512877317665,4.50841418861533,4.58296670465066,4.65186120554186,4.70983612556279,4.75201329220495,4.78171401012939,4.80610366454189,4.83058597427816,4.86049908435941,4.90306741880239,4.96742468180097,5.06342497100922,5.19075684768649,5.33963028164933,5.49951374138218,5.67040595099002,5.85503670340651,6.01747007813233,6.18199997132055
Algeria,DZA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.0054418230613,49.0073070206801,49.0063237411192,49.0045389873801,49.0028975555016,49.0037834761812,49.0055856025145,49.0086312842551,49.0114329559087,49.0137559466391,49.0185078523907,49.024276600075,49.0308323741012,49.0373706659818,49.0415073587367,49.0445478820706,49.0481087762835,49.0534702803638,49.0631751611089,49.0758753531653
Algeria,DZA,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,50.9945581769387,50.9926960988721,50.9936762588808,50.9954610126199,50.9971054353691,50.9962165238188,50.9944115047699,50.9913687157449,50.9885670440913,50.9862440533609,50.9814894638066,50.9757260314606,50.9691650459307,50.962631862901,50.9584926412633,50.9554521179294,50.9518912237165,50.9465297196362,50.9368248388911,50.9241246468347
Algeria,DZA,"Population, total",SP.POP.TOTL,31624696,32055883,32510186,32956690,33435080,33983827,34569592,35196037,35856344,36543541,37260563,38000626,38760168,39543154,40339329,41136546,41927007,42705368,43451666,44177969
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,512000000,524000000,509000000,500000000,493000000,518000000,560000000,675000000,573000000,570000000,640000000,638000000,643000000,673000000,671000000,612000000,639000000,647000000,716000000,709000000
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,0.965517241379317,0.409836065573771,-0.408163265306129,-4.09836065573771,1.85185185185186,-2.65734265734265,-4.16666666666666,0.299850074962521,0,-4.33482810164425,-2.5,1.76282051282051,3.14960629921259,-1.67938931297709,-6.98757763975155,2.6711185308848,-0.487804878048777,5.06535947712419,-1.86625194401245
American Samoa,ASM,GDP per capita (current LCU),NY.GDP.PCAP.CN,8800.72881035461,9043.68236654528,8832.81851941832,8733.01428721137,8673.92719531291,9187.16634446553,10019.502245442,12191.5977314597,10446.8632062572,10495.3047320935,11920.0610903131,12038.8715916596,12313.9973571825,13101.5418159165,13300.8246114811,12372.8847825647,13195.9358995539,13672.576657298,15501.5263374397,15743.3107582991
